,time,S,I,R,N
0,0.0,300,100.0,0.0,400.0
1,0.5,0,2879.9614304644165,1.9566992670615946,345.6868752629291
2,1.0,0,13926.932492988832,0.0,9626.258198917312
3,1.5,0,69587.65601312669,0.0,54826.89610966172
4,2.0,0,352665.9792139237,0.0,282895.56276231766
5,2.5,0,1791626.7300340214,0.0,1440776.1842821918
6,3.0,0,9105061.690864047,0.0,7324588.939099328
7,3.5,0,46274255.71767464,0.0,37227245.140317045
8,4.0,0,235179220.3316132,0.0,189200962.85306683
9,4.5,0,1195250301.7480595,0.0,961576115.7422171
10,5.0,0,6074616075.914732,0.0,4887015288.655575
11,5.5,0,30872998814.572937,0.0,24837260180.777878
12,6.0,0,156905728088.45563,0.0,126230316197.52892
13,6.5,0,797441403850.4675,0.0,641539871228.1621
14,7.0,0,4052833509355.218,0.0,3260495724545.128
15,7.5,0,20597700815828.89,0.0,16570805410809.457
16,8.0,0,104683618983970.16,0.0,84217743300324.22
17,8.5,0,532033171156706.0,0.0,428019526556490.4
18,9.0,0,2703950226008236.0,0.0,2175322063194243.5
19,9.5,0,1.3742276273553084e+16,0.0,1.1055631308902584e+16
20,10.0,0,6.984232008495741e+16,0.0,5.6187994277458264e+16
21,10.5,0,3.5495936610132224e+17,0.0,2.855640363460225e+17
22,11.0,0,1.8040086788323845e+18,0.0,1.4513210500369777e+18
23,11.5,0,9.168506663305206e+18,0.0,7.376043626614657e+18
24,12.0,0,4.6597067642423665e+19,0.0,3.748723935364717e+19
25,12.5,0,2.3682010523727616e+20,0.0,1.90521258481576e+20
26,13.0,0,1.2035899485128515e+21,0.0,9.68285490189664e+20
27,13.5,0,6.117000761864157e+21,0.0,4.921113780079844e+21
28,14.0,0,3.108841043985102e+22,0.0,2.5010558437417183e+22
29,14.5,0,1.580005138632843e+23,0.0,1.2711106901928026e+23
30,15.0,0,8.030054296073402e+23,0.0,6.460161178589328e+23
31,15.5,0,4.081111536996777e+24,0.0,3.28324533617308e+24
32,16.0,0,2.074141813157169e+25,0.0,1.6686425678091509e+25
33,16.5,0,1.054140329683988e+26,0.0,8.480535975877297e+25
34,17.0,0,5.357453514592755e+26,0.0,4.310059675187121e+26
35,17.5,0,2.7228166262860553e+27,0.0,2.1905000410958562e+27
36,18.0,0,1.383816091019005e+28,0.0,1.1132770290083345e+28
37,18.5,0,7.032963422054329e+28,0.0,5.658003743736931e+28
38,19.0,0,3.5743604093757295e+29,0.0,2.8755651585353457e+29
39,19.5,0,1.8165958742297488e+30,0.0,1.461447421298643e+30
40,20.0,0,9.232478520107888e+30,0.0,7.427508845977003e+30
41,20.5,0,4.692219157460953e+31,0.0,3.7748800848438606e+31
42,21.0,0,2.3847248140021983e+32,0.0,1.9185059150308426e+32
43,21.5,0,1.2119878137991986e+33,0.0,9.75041554508234e+32
44,22.0,0,6.159681201675151e+33,0.0,4.9554501008799314e+33
45,22.5,0,3.130532508188764e+34,0.0,2.518506579414052e+34
46,23.0,0,1.5910293834949486e+35,0.0,1.2799796711555167e+35
47,23.5,0,8.086082775127917e+35,0.0,6.50523596786695e+35
48,24.0,0,4.109586870268382e+36,0.0,3.3061536797242014e+36
49,24.5,0,2.0886138212968148e+37,0.0,1.6802852668137745e+37
50,25.0,0,1.0614954330499886e+38,0.0,8.539707622142237e+37
51,25.5,0,5.394834329337017e+38,0.0,4.340132459172281e+38
52,26.0,0,2.741814663994188e+39,0.0,2.2057839210232265e+39
